id 1,name 1,id 2,name 2,short_lyric 1,lyric 1,lyric 2
60725,CHIỀU NAY KH NG C EM,50855,chiều nay không có em,CHIỀU NAY MÌNH LANG THANG TRÊN PHỐ DÀI...,"","CHIỀU NAY KHÔNG CÓ EM, MƯA NON CAO VỀ DƯỚI NGÀN ĐÀN CON NAY LỚN KHÔN MANG GƯƠM ĐAO VÀO XÓM LÀNG CHIỀU NAY KHÔNG CÓ EM, XÁC PHƠI TRÊN MÁI LẦU MỘT MÌNH NGHE BUỐT ĐAU, XUÔI NAM GIAO TÌM BÓNG MÌNH ĐƯỜNG NỘI THÀNH ĐỀN XƯA AI TÀN PHÁ ? CẦU TRÀNG TIỀN BẠC MÀU LOANG GIÒNG MÁU HƯƠNG GIANG ƠI THUYỀN NEO BẾN KHÔNG NGƯỜI QUA ĐÒ MỘT LẦN THÔI NHƯNG CÒN MÃI ... VÀ CHIỀU NAY KHÔNG CÓ EM, ĐƯỜNG PHỐ CŨ CHÂN MỀM TÔI LÀ NGƯỜI KHAI HOANG ĐI NHẶT XÁC MÌNH, XÁC NGƯỜI CHO RUỘNG ĐỒNG XANH MÀU, CHO ĐÁM MỚI LÊN CAO VÀ NGƯỜI ƠI XIN CHỚ QUÊN, NGƯỜI ƠI XIN CHỚ QUÊN ĐỪỜNG VÀO THÀNH, HÀNG CÂY TRƠ TRỤI LÁ ĐỒI NGỰ BÌNH THỊT XƯƠNG KHÔ SƯỜN ĐÁ KIM LONG ƠI, BỜ LAU NGÓNG, CHUÔNG CHÙA TẮT RỒI MỘT LẦN THÔI NHƯNG CÒN MÃI VÀ CHIỀU NAY KHG CÓ EM, ĐƯỜNG PHỐ CHẲNG LÊN ĐÈN TÔI LÀ NGƯỜI TRONG ĐÊM, MANG NGỌN ĐUỐC VỀ NỘI THÀNH XIN LÀM NGƯỜI SOI ĐƯỜNG ĐI XÓA HẾT ĐAU THƯƠNG VÀ NGƯỜI ƠI XIN CHỚ QUÊN, NGƯỜI ƠI XIN CHỚ QUÊN"
60871,CHUYỆN GIÀU NGHÈO,58425,chuyện tình nghèo,NHÀ GIÀU AI HIỂU ĐƯỢC AI NHIỀU KHI ĐÊM XUỐNG...,"","THỰC TẾ THÌ ANH ĐÂY RẤT NGHÈO... KHÔNG ĐƯỢC NHƯ LÒNG EM ƯỚC MƠ. ANH CHẲNG CAO SANG QUYỀN QUÝ. DANH VỌNG TỰA ÁNG MÂY BAY. ANH CHỈ LÀ THƯ SINH NGHÈO... THỰC TẾ THÌ EM CŨNG RẤT NGHÈO. GIA ĐÌNH CHỈ NHÀ TRANH VÁCH TRE. KHÔNG ĐẸP NHƯ ANH THƯỜNG NÓI. VỤNG VỀ CHẲNG BIẾT ĐUA CHEN. CHỈ MỘT TẤM LÒNG YÊU ANH. EM ƠI... TÌNH YÊU THẬT LÀ NHIỆM MẦU. TÌNH YÊU KHÔNG LÀ LỤA GẤM XA HOA. NHỮNG ĐÊM BUỒN EM THƯỜNG MỘT MÌNH SUY TƯ. LO SỢ TÌNH TA TAN VỠ. KHÔNG ĐẸP NHƯ MÌNH HẰNG MƠ. THỰC TẾ NHIỀU KHI THẤY PHỦ PHÀNG. NHƯNG CẦU MONG TRỜI CHO CHÚNG TA. SẼ VƯỢT QUA CƠN BÃO TỐ. CHỈ CẦN MỘT MÁI TRANH THÔI. CHÚNG MÌNH VỢI CHỒNG YÊN VUI...."""
61145,CẢM ƠN EM YÊU,54408,cảm ơn em,CẢM ƠN EM NHÉ NGƯỜI YÊU ĐẸP XINH...,"",NÓI VỚI ANH NGƯỜI ƠI RẰNG EM ĐÃ YÊU THƯƠNG ANH BẤY LÂU. HÃY TRAO ANH NỤ HÔN TÌNH YÊU BẮT ĐẦU. NÓI VỚI ANH NGƯỜI ƠI RẰNG EM CHỈ YÊU THƯƠNG ANH THẾ THÔI. HÃY NÓI VỚI ANH NGƯỜI ƠI RẰNG EM RẤT NHỚ CÁM ƠN EM NGƯỜI ƠI VÌ EM ĐÃ CHO ANH BAO ĐẮM SAY. CÁM ƠN EM NGƯỜI ƠI TÌNH YÊU BẤT TẬN. TRÁI TIM ANH GIỜ ĐÂY NGẬP TRONG BAO NHIÊU ĐAM MÊ ƯỚC MƠ. HÃY ĐẾN BÊN ANH NGƯỜI ƠI TRỌN ĐỜI EM NHÉ. OH OH OH.... ẤM ÁP MẮT MÔI NỤ CƯỜI. THẬT DỄ THƯƠNG. ĐÁNH CẮP TRÁI TIM ANH RỒI. EM BIẾT KHÔNG MUỐN NÓI VỚI EM BAO ĐIỀU. NGƯỜI DẤU YÊU. TÌNH YÊU ANH TRAO VỀ EM. LÀ MÃI MÃI SUỐT ĐỜI....EM ƠI
62438,KHOẢNG CÁCH V HÌNH,55343,khoảng cách,NIỀM HẠNH PHÚC XƯA GIỜ ĐÃ PHAI TÀN ĐỂ THAY THẾ TRONG...,"","THÔI EM ƠI TA PHẢI XA NHAU THÔI. ĐỪNG, ĐỪNG NÓI CHI NỮA LỜI GIAN DỐI NGÀY NÀO.. THÔI EM ƠI TÌNH ĐÃ CHẾT THẬT RỒI, CÒN ĐÂU CÂU HỨA CHUNG ĐÔI.. YÊU THƯƠNG XƯA NAY VỤT BAY NƠI NAO . GIỜ LÀ NHỮNG CAY ĐẮNG, LÀ BAO ĐÊM LẠNH VẮNG.. SAO BÊN NHAU HỒN HAI ĐỨA HAI NƠI. THI THÔI CỐ GẮNG LÀM CHI.... ĐK. THẬT LÒNG ANH ĐÃ CỐ NÍU KÉO HẠNH PHÚC. ANH ĐÃ LUÔN MƠ TRỌN ĐỜI BÌNH YÊN CÙNG EM. ĐÂU BIẾT TIM EM ĐÃ TRÔI LẠC DÒNG, ĐỂ ANH BUỒN LÒNG. CHỈ CÒN ĐỚN ĐAU NGƯỜI ƠI.... GIỜ HẰNG ĐÊM BÊN NHAU NHƯNG TIM LẠNH GIÁ. HƠI ẤM CHO NHAU CHỈ CÒN DƯ ÂM NGÀY CŨ. ANH CỐ QUAY ĐI ĐỂ CHE GIỌT LỆ, ĐỂ MAI ĐƯỜNG VỀ. EM SẼ TÌM THẤY YÊN VUI. THÔI MÌNH CHIA TAY NHAU... ĐI!"
62850,ĐÊM MÀU XANH,57829,màu xanh,ĐÊM MÀU XANH DƯỜNG NHƯ YÊN BÌNH NGÀN VÌ SAO...,"","LẶNG ĐỨNG TRÊN ĐỈNH NÚI NGÀN. NHÌN BÓNG CHIM TRỜI BAY LƯỢN. SẢI CÁNH TAY NGẨN CAO ĐẦU. SỰ SỐNG,KHÔNG KHÍ TRONG LÀNH. ĐỪNG PHÁ TAN RỪNG XANH NÀY. ĐỪNG ĐỐT ĐI ĐỒNG XANH ĐÓ. ĐỪNG GIẾT ĐI BIỂN XANH KIA. MẸ TRÁI ĐẤT SẼ SỐNG MÃI. HÃY QUÝ,GIỮ THẾ GIỚI NÀY NHƯ. NÂNG NIU YÊU THƯƠNG GIA ĐÌNH TA. BÊN NHAU TA XÂY ĐẮP THIÊN NHIÊN. BẢO VỆ MỘT HÀNH TINH MÀU XANH. HÃY CỨU LẤY TRÁI ĐẤT NGÀY NAY. ĐỂ GIỮ SỨC SỐNG MỚI NGÀY MAI. MUÔN NƠI LUÔN NO ẤM YÊN VUI. EM THƠ LUÔN LUÔN HÉ MÔI CƯỜI. MỘT MÀU XANH CHO BAO TRẺ EM. MỘT MÀU XANH CHO BAO TÌNH YÊU. MỘT MÀU XANH CHO NHỮNG ƯỚC MƠ. MỘT MÀU XANH CHO NHỮNG HY VỌNG. VÌ TỰ NHIÊN CHO MUÔN LOÀI CÂY. VÌ TỰ DO CHO BAO MUÔN THÚ. ÁNH SÁNG SẼ XUA TAN BÓNG ĐÊM. CHO BAN MAI CHỒI NON TÁI SINH. HOOOOOOOOOO,HOOOOOO,HOOOO. LẶNG ĐỨNG TRÊN ĐỈNH NÚI NGÀN. NHÌN BÓNG CHIM TRỜI BAY LƯỢN. SẢI CÁNH TAY NGẨN CAO ĐẦU. SỰ SỐNG,KHÔNG KHÍ TRONG LÀNH. ĐỪNG PHÁ TAN RỪNG XANH NÀY. ĐỪNG ĐỐT ĐI ĐỒNG XANH ĐÓ. ĐỪNG GIẾT ĐI BIỂN XANH KIA. MẸ TRÁI ĐẤT SẼ SỐNG MÃI. HÃY QUÝ,GIỮ THẾ GIỚI NÀY NHƯ. NÂNG NIU YÊU THƯƠNG GIA ĐÌNH TA. BÊN NHAU TA XÂY ĐẮP THIÊN NHIÊN. BẢO VỆ MỘT HÀNH TINH MÀU XANH. HÃY CỨU LẤY TRÁI ĐẤT NGÀY NAY. ĐỂ GIỮ SỨC SỐNG MỚI NGÀY MAI. MUÔN NƠI LUÔN NO ẤM YÊN VUI. EM THƠ LUÔN LUÔN HÉ MÔI CƯỜI. MỘT MÀU XANH CHO BAO TRẺ EM. MỘT MÀU XANH CHO BAO TÌNH YÊU. MỘT MÀU XANH CHO NHỮNG ƯỚC MƠ. MỘT MÀU XANH CHO NHỮNG HY VỌNG. VÌ TỰ NHIÊN CHO MUÔN LOÀI CÂY. VÌ TỰ DO CHO BAO MUÔN THÚ. ÁNH SÁNG SẼ XUA TAN BÓNG ĐÊM. CHO BAN MAI CHỒI NON TÁI SINH. HOOOOOOOOOO,HOOOOOO,HOOOO. HÃY QUÝ,GIỮ THẾ GIỚI NÀY NHƯ. NÂNG NIU YÊU THƯƠNG GIA ĐÌNH TA. BÊN NHAU TA XÂY ĐẮP THIÊN NHIÊN. BẢO VỆ MỘT HÀNH TINH MÀU XANH. HÃY CỨU LẤY TRÁI ĐẤT NGÀY NAY. ĐỂ GIỮ SỨC SỐNG MỚI NGÀY MAI. MUÔN NƠI LUÔN NO ẤM YÊN VUI. EM THƠ LUÔN LUÔN HÉ MÔI CƯỜI. MỘT MÀU XANH CHO BAO TRẺ EM. MỘT MÀU XANH CHO BAO TÌNH YÊU. MỘT MÀU XANH CHO NHỮNG ƯỚC MƠ. MỘT MÀU XANH CHO NHỮNG HY VỌNG. VÌ TỰ NHIÊN CHO MUÔN LOÀI CÂY. VÌ TỰ DO CHO BAO MUÔN THÚ. ÁNH SÁNG SẼ XUA TAN BÓNG ĐÊM. CHO BAN MAI CHỒI NON TÁI SINH. MỘT MÀU XANH CHO BAO TRẺ EM. MỘT MÀU XANH CHO BAO TÌNH YÊU. MỘT MÀU XANH CHO NHỮNG ƯỚC MƠ. MỘT MÀU XANH CHO NHỮNG HY VỌNG. VÌ TỰ NHIÊN CHO MUÔN LOÀI CÂY. VÌ TỰ DO CHO BAO MUÔN THÚ. ÁNH SÁNG SẼ XUA TAN BÓNG ĐÊM. CHO BAN MAI CHỒI NON TÁI SINH"
61958,GIỌT LỆ CHO NGÀN SAU,53420,giọt lệ cho ngàn sau,YÊU NHAU MỘT THỜI XA NHAU MỘT ĐỜI LỆ NÀY EM SẼ...,"",LỐI ĐI XƯA SẼ MỜ DẤU CHÂN NGƯỜI NGƯỜI BUỒN CHO MAI SAU CUỘC TÌNH TA TAN MAU THOÁNG NHƯ CHIẾC LÁ VÀNG BAY MÙA THU QUA MÙA THU QUA HỮNG HỜ NHÌN NHAU CHO THÊM ĐAU NHÌN NHAU CHO MƯA MAU MƯA TRÊN NỤ CƯỜI MƯA TRÊN TÌNH NGƯỜI LỆ NÀO EM SẼ KHÓC NGÀN SAU VỚI ĐÔI TAY THEO THỜI GIAN TÔI CÒN MỘT TRỜI MÂY LANG THANG MỘT MÌNH TÔI LANG THANG LÁ VẪN RƠI BÊN THỀM VẮNG TỪNG THU QUA TỪNG THU QUA VÕ VÀNG NHÌN NHAU CHO THÊM ĐAU NHÌN NHAU CHO MƯA MAU MƯA TRÊN CUỘC ĐỜI MƯA NHƯ NGHẸN LỜI LỆ NÀY EM SẼ KHÓC NGÀN SAU MỘT MAI TA XA NHAU NGƯỜI CHO TÔI TẠ LỖI DÙ KIẾP SỐNG ĐÃ RÊU PHONG RỒI GIỌT NƯỚC MẮT XÓT XA NHỎ XUỐNG TRÁI TIM KHÔ MỘT ĐỜI TÔI TÊ TÁI LẮNG NGHE MUÔN CUNG SẦU HẮT XUỐNG ĐỜI MỘT TRỜI TÔI THƯƠNG ĐAU MỘT TRỜI EM MƯA MAU SỐNG BUÔNG XUÔI THEO NGÀY THÁNG TỪNG THU QUA VỢI TRÔNG THEO ĐÃ MỜ LỆ RƠI TRÊN TIM TÔI LỆ RƠI TRÊN ĐÔI MÔI YÊU NHAU MỘT THỜI XA NHAU MỘT ĐỜI LỆ NÀY EM NHỎ XUỐNG HỒN TÔI MỘT MAI TA XA NHAU NGƯỜI CHO TÔI TẠ LỖI DÙ KIẾP SỐNG ĐÃ RÊU PHONG RỒI GIỌT NƯỚC MẮT XÓT XA NHỎ XUỐNG TRÁI TIM KHÔ MỘT ĐỜI TÔI TÊ TÁI LẮNG NGHE MUÔN CUNG SẦU HẮT XUỐNG ĐỜI MỘT TRỜI TÔI THƯƠNG ĐAU MỘT TRỜI EM MƯA MAU SỐNG BUÔNG XUÔI THEO NGÀY THÁNG TỪNG THU QUA VỢI TRÔNG THEO ĐÃ MỜ LỆ RƠI TRÊN TIM TÔI LỆ RƠI TRÊN ĐÔI MÔI YÊU NHAU MỘT THỜI XA NHAU MỘT ĐỜI LỆ NÀY EM NHỎ XUỐNG HỒN TÔI.
61289,CƯỜI ĐI EM,58464,em đi,CƯỜI ĐI EM VÌ EM VUI ANH SẼ AN LÒNG DÙ CHO...,"","EM ĐI RỒI CÂY CÓ BUỒN SAY EM ĐI RỒI HOA LÁ SẦU BAY EM ĐI RỒI TAY GẦY NÀO VẪY EM ĐI RỒI KHÓE MẮT NÀO CAY MAI ANH ĐI RỒI MÂY VẪN CÒN BAY MAI ANH ĐI RỒI MƯA VẪN CÒN RƠI THÔI XA RỒI SAO NGƯỜI CÒN ĐỨNG ĐỢI THÔI XA RỒI XIN NGƯỜI HÃY BUÔNG LƠI YÊU EM, MÔI NỒNG HÔN ẤM CÒN VƯƠNG YÊU EM, VAI GẦY TÓC MÂY CÒN THƯƠNG MAI XA RỒI LÒNG NGHE TAN NÁT RÃ RỜI MAI XA RỒI NƯỚC MẮT NÀO ĐẦY VƠI..."
62848,ĐÃ LỠ,52984,đã đến lúc,CẦM TAY RỒI ANH NÓI MÌNH CHIA TAY RỒI EM HỠI...,"",ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ MỘT LẦN YÊU THƯƠNG TÌNH ĐẬM SÂU ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ THẤY CÒN TRONG TA MỘT CHÚT TÌNH ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ ĐƯỢC TÌNH YÊU THƯƠNG CÒN BỀN LÂU ĐÃ ĐẾN LÚC TA NGỒI NHÌN LẠI ĐỂ BIẾT MÌNH HOANG MANG MỘT KIẾP NGƯỜI ĐỪNG GIẬN NHAU ĐỪNG HỜN ANH ƠI ĐỪNG RỜI XA TÌNH NGƯỜI BAO DUNG HÃY BÊN NHAU HÃY YÊU NHAU DÙ ĐỜI CÓ PHAI MAU ĐỪNG HẬN NHAU ĐỪNG THÙ ANH ƠI ĐỪNG MẶC NHAU BỎ LẠI THƯƠNG ĐAU HÃY YÊU NHAU ĐẾN MAI SAU CHO TRỌN KIẾP NGƯỜI ĐÃ ĐẾN LÚC TA NGỒI TRÒ CHUYỆN ĐỂ TÌNH CÒN TRONG ANH VÀ TRONG EM ĐÃ ĐẾN LÚC TA NGỒI KỂ LẠI VỀ CUỘC ĐỜI MONG MANH VÀ CHÓNG PHAI ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ MỘT LẦN YÊU THƯƠNG TÌNH ĐẬM SÂU ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ THẤY CÒN TRONG TA MỘT CHÚT TÌNH ĐÃ ĐẾN LÚC TA NGỒI GẦN NHAU ĐỂ ĐƯỢC TÌNH YÊU THƯƠNG CÒN BỀN LÂU ĐÃ ĐẾN LÚC TA NGỒI NHÌN LẠI ĐỂ BIẾT MÌNH HOANG MANG MỘT KIẾP NGƯỜI ĐỪNG GIẬN NHAU ĐỪNG HỜN ANH ƠI ĐỪNG RỜI XA TÌNH NGƯỜI BAO DUNG HÃY BÊN NHAU HÃY YÊU NHAU DÙ ĐỜI CÓ PHAI MAU ĐỪNG HẬN NHAU ĐỪNG THÙ ANH ƠI ĐỪNG MẶC NHAU BỎ LẠI THƯƠNG ĐAU HÃY YÊU NHAU ĐẾN MAI SAU CHO TRỌN KIẾP NGƯỜI ĐÃ ĐẾN LÚC TA NGỒI TRÒ CHUYỆN ĐỂ TÌNH CÒN TRONG ANH VÀ TRONG EM ĐÃ ĐẾN LÚC TA NGỒI KỂ LẠI VỀ CUỘC ĐỜI MONG MANH VÀ CHÓNG PHAI ĐÃ ĐẾN LÚC TA NGỒI KỂ LẠI VỀ CUỘC ĐỜI MONG MANH VÀ CHÓNG PHAI.
61880,GIẤC MƠ QUAY VỀ,57034,giấc mơ không quay về,YÊU THƯƠNG LẮM MỐI TÌNH NGÀY QUA NGỠ NHƯ GIẤC MƠ...,"",ĐÊM NAY KHÔNG CÓ MƯA VÀ ẤM ÁP ĐÔI BÀN TAY. ĐÊM NAY KHÔNG CÓ EM NGỒI KỀ BÊN VỚI ANH BAO YÊU THƯƠNG ĐÃ KHÔNG CÒN KHIẾN TIM ANH BUỒN ĐAU CHỈ MỘT MÌNH ANH MÃI CHỜ EM NGÀY HÔM QUA TRÔNG THẤY EM TƯỞNG NHƯ NHỮNG GIẤC MƠ QUAY VỀ MỘT MÌNH ANH ÔM NỖI ĐAU RỒI BẬT KHÓC TRONG ĐÊM BUỒN TÊNH TỪNG NGÀY QUA EM BƯỚC ĐI LỆ ANH RƠI TRONG TIM NGƯỜI HỠI CHỈ MỘT MÌNH NHỚ EM ÂM THẦM KHI XƯA ANH RẤT VUI VÌ LUÔN CÓ EM KỀ BÊN LUÔN QUAN TÂM SỚT CHIA NHƯNG GIỜ CÒN ĐÂU NỮA BAO ĐÊM ANH VẪN MONG CHỜ NGƯỜI VỀ NƠI CHỐN NÀY CHỈ MỘT MÌNH ANH MÃI CHỜ EM NGÀY HÔM QUA TRÔNG THẤY EM TƯỞNG NHƯ NHỮNG GIẤC MƠ QUAY VỀ MỘT MÌNH ANH ÔM NỖI ĐAU RỒI BẬT KHÓC TRONG ĐÊM BUỒN TÊNH TỪNG NGÀY QUA EM BƯỚC ĐI LỆ ANH RƠI TRONG TIM NGƯỜI HỠI CHỈ MỘT MÌNH NHỚ EM ÂM THẦM NGÀY HÔM QUA ANH VỚI EM ĐÃ XA RỒI CHỈ LÀ GIẤC MƠ ĐỂ GIỜ ĐÂY MỖI ANH NHỚ EM TỪNG NGÀY QUA EM BƯỚC ĐI LỆ ANH RƠI TRONG TIM NGƯỜI HỠI CHỈ MỘT MÌNH NHỚ EM ÂM THẦM CHỈ MỘT MÌNH NHỚ EM ÂM THẦM.
62830,LẠY TRỜI CON ĐƯỢC BÌNH YÊN,51734,vùng trời bình yên,LẠY TRỜI CON ĐƯỢC BÌNH YÊN TÌNH YÊU ĐÓ GIẾT CON...,"","MÂY LANG THANG BUỒN TRÔI , NẶNG MANG ƯU TƯ KHÁT KHAO , TRONG TIM THÁNG NGÀY. THEO MƯA RƠI LẠNH CĂM , TỪNG ĐÊM ANH NGHE XÓT XA, EM ƠI CÓ HAY. GIỬA BÓNG TỐI CHẬP CHÙNG , TÍNH ANH NHƯ GIẤC MƠ , XANH BAO HI VỌNG. DẪN LỐI BƯỚC ANH VỀ , DÌU EM WA ĐẮNG CAY. XƯA MÂY ĐEN TÀN NHANH, MẶT TRỜI BUÔN TIA NẮNG TƯI ,LUNG LINH ẤM NỒNG. KHI CƠN MƯA VƯỢT WA , TÌNH YÊU ĐƯA TA THOÁT CƠN PHONG BA, BẢO GIÔNG. KHUẤT LẤP NHỬNG ĐÊM DÀI , MẶT TRỜI LUÔN CHIẾU SOI , CHO EM YÊU ĐỜI. XÓA HẾT NHỬNG NGHI NGỜ, TÌNH YÊU NHƯ KHÚC CA.... TỪNG VÒNG TAY TRAO HƠI ẤM , RỘN RẢ , TỨI TIM NGỪNG VUI ,GẶP GỞ.. TRONG NGÀY MỚI , NẮNG SAY TÌNH DÂNG , NGẬP LỐI. NẮNG LÊN WA HÀNG CÂY , GIÓ MƠN MAN ĐÙA , LẢ LƠI ĐÀN BƯỚM. BƯỚC CHÂN VUI HẠNH PHÚC . NẮM TAY TA VỀ VÙNG TRỜI BÌNH YÊN"
65516,LÁ THU VÀNG AUTUMN LEAVES,51091,thu vàng,TỪNG CHIẾC LÁ ÚA VÀNG NHẸ RƠI BÊN SÔNG TỪNG KỶ NIỆM CŨ...,"","CHIỀU HÔM QUA LANG THANG TRÊN ĐƯỜNG HOÀNG HÔN XUỐNG, CHIỀU THẮM MUÔN HƯƠNG CHIỀU HÔM QUA MÌNH TÔI BÂNG KHUÂNG CÓ MÙA THU VỀ, TƠ VÀNG VƯƠNG VƯƠNG MỘT MÌNH ĐI LANG THANG TRÊN ĐƯỜNG BUỒN HIU HẮT VÀ NHỚ BÂNG KHUÂNG LÒNG XA XÔI VÀ SẦU MÊNH MÔNG. CÓ NGHE LÁ VÀNG NÃO NỀ RƠI KHÔNG MÙA THU VÀNG TỚI LÀ MÙA LÁ VÀNG RƠI VÀ LÁ VÀNG RƠI, KHI TÌNH THU VỪA KHƠI NHẶT LÁ VÀNG RƠI, XEM MÀU LÁ CÒN TƯƠI NGHE CHỪNG ĐÂU ĐÂY MÀU TÊ TÁI CHIỀU HÔM QUA LANG THANG TRÊN ĐƯỜNG NHỚ NHỚ, BUỒN BUỒN VỚI CHÁN CHƯỜNG CHIỀU HÔM NAY TRỜI NHIỀU MÂY VƯƠNG CÓ MÙA THU VÀNG BAO NHIÊU LÀ HƯƠNG."
62879,MÃI MÃI YÊU EM,50783,mãi yêu em,TA YÊU NHAU DẪU NẮNG MƯA VUI BUỒN TA BÊN NHAU...,"",HA HA HÀ ĐỪNG TÌM NHAU CHI HỠI NGƯỜI. TÌNH GIỜ HẾT ĐÔI TA NAY CÁCH XA ĐỪNG NÓI CHI EM HỠI CHỈ ĐỂ THÊM BUỒN NÍU KÉO CHO ĐAU LÒNG NHAU TA BIẾT LÀ BUỒN KHỔ ĐAU BAO NGÀY CÒN HƠN CÓ NHAU NHƯNG XÓT XA LÒNG TÔI VẪN LUÔN GIỮ MÃI CÂU CHUNG TÌNH TÔI CÒN YÊU EM YÊU NGẤT NGÂY TÌNH LÀ NHƯ THẾ KHÔNG YÊU KHÔNG ĐAU NHÓI BUỐT TRÁI TIM LÀ TÌNH YÊU NGƯỜI LÀM TA ĐAU MÃI MÃI TA KHÔNG TRÁCH NGƯỜI VÌ TÔI YÊU EM TRỌN CON TIM CHO ĐẾN THIÊN THU GIỜ NGỒI CÔ ĐƠN GIỮA TRỜI TÌM HÌNH BÓNG EM YÊU ĐÃ QUA LÒNG NHÓI MỖI KHI TIẾNG THẾ NHÂN CHÊ CƯỜI VÌ TÔI YÊU EM YÊU NGẤT NGÂY GIỜ NGỒI CÔ ĐƠN GIỮA TRỜI TÌM HÌNH BÓNG EM YÊU ĐÃ QUA LÒNG NHÓI MỖI KHI TIẾNG THẾ NHÂN CHÊ CƯỜI VÌ TÔI YÊU EM YÊU NGẤT NGÂY TÌNH LÀ NHƯ THẾ KHÔNG YÊU KHÔNG ĐAU NHÓI BUỐT TRÁI TIM LÀ TÌNH YÊU NGƯỜI LÀM TA ĐAU MÃI MÃI TA KHÔNG TRÁCH NGƯỜI VÌ TÔI YÊU EM TRỌN CON TIM CHO ĐẾN THIÊN THU GIỜ NGỒI CÔ ĐƠN GIỮA TRỜI TÌM HÌNH BÓNG EM YÊU ĐÃ QUA LÒNG NHÓI MỖI KHI TIẾNG THẾ NHÂN CHÊ CƯỜI VÌ TÔI YÊU EM YÊU NGẤT NGÂY VÌ TÔI YÊU EM YÊU NGẤT NGÂY.
62038,GIÃ TỪ NGƯỜI YÊU,57871,người tôi yêu,CHỜ EM TRÊN ĐỒI VẮNG SƯƠNG XUỐNG LẠNH VAI GẦY...,"","BAO ĐÊM TRÔI QUA CHỈ THÊM BUỐT GIÁ CON TIM. NHỚ HOÀI DÙ LÀ TRONG GIẤC MƠ. BAO NĂM QUA ĐI DƯỜNG NHƯ CHẲNG THỂ YÊU AI. VẪN YÊU EM NÊN CHẲNG YÊU ĐƯỢC AI. NGƯỜI TÔI YÊU, TỈNH GIẤC VÀO LÚC TRƯA HAY BAN CHIỀU. VÀ THƯỜNG CÓ THÓI QUEN THÍCH NUÔNG CHIỀU. MONG NGƯỜI KIA SẼ HIỂU, KHÔNG HAY GIẬN HỜN VU VƠ. VÌ EM TÔI NAY VẪN CÒN NGÂY THƠ. . NẾU MỘT NGÀY EM LỠ KHÓC SƯỚT MƯỚT CHẲNG THỂ DỖ DÀNH. THÌ XIN AI KIA HÃY KHÓC VỚI NHỮNG CẢM THÔNG CỦA CHÍNH MÌNH. EM SẼ NGỪNG KHÓC, EM SẼ CƯỜI THÔI. VÌ NGƯỜI TÔI YÊU GIẬN DỖI NÊN MÍT ƯỚT NHƯ VẬY THÔI !. NẾU HAI NGƯỜI LỠ CÓ NHỮNG CÃI VÃ CHẲNG THỂ GIẢI HÒA. THÌ XIN AI KIA NHẬN LỖI, DẪU LỖI ẤY CHẲNG PHẢI DO MÌNH. EM THÔI GIẬN DỖI, EM SẼ CƯỜI THÔI. VÌ NGƯỜI TÔI YÊU DUY NHẤT CHỈ CÓ EM MÀ THÔI. YÊU EM LÂU RỒI................."
62333,HƯƠNG MỚI TIỀN GIANG,53599,ngược dòng hương giang,AI VỀ TIỀN GIANG QUÊ EM BÊN DÒNG SÔNG MÁT TRONG...,"",NGƯỢC DÒNG HƯƠNG GIANG SÓNG DẬP DÌU MÊNH MANG CON THUYỀN NHỎ TRĂNG VÀNG TỎ MÁI CHÈO KHUA BIẾT VỀ NƠI MÔ MÊNH MANG BẾN ĐỢI CHỜ AI MÂY LỮNG LỜ TRÔI PHU VĂN LÂU NHỚ NGƯỜI XƯA GIỮA DÒNG NƯỚC CHẢY THUYỀN EM GIỮA ĐỜI XUÔI NGƯỢC NGƯỜI ƠI! MÌNH EM CÔ ĐƠN KIẾP PHÙ DU. SÓNG XÔ DÒNG NƯỚC ĐỔ VỀ BIỂN LỚN HỠI NGƯỜI ƠI TÌM VỀ NGUỒN CÂU DÂN CA XƯA EM ĐÃ HÁT AI ƠI AI ƠI NƯỚC XUÔI THEO DÒNG MÀ CON THUYỀN VẪN LẺ LOI.
